Departamento,Provincia,Distrito,Sexo,Edad,Donacion,Cantidad
Lambayeque,Chiclayo,Reque,Mujer,22,NE,64
Lambayeque,Chiclayo,Reque,Mujer,23,SI,17
Lambayeque,Chiclayo,Reque,Mujer,23,NO,68
Lambayeque,Chiclayo,Reque,Mujer,23,NE,68
Lambayeque,Chiclayo,Reque,Mujer,24,SI,15
Lambayeque,Chiclayo,Reque,Mujer,24,NO,65
Lambayeque,Chiclayo,Reque,Mujer,24,NE,56
Lambayeque,Chiclayo,Reque,Mujer,25,SI,24
Lambayeque,Chiclayo,Reque,Mujer,25,NO,94
Lambayeque,Chiclayo,Reque,Mujer,25,NE,34
Lambayeque,Chiclayo,La Victoria,Hombre,18,SI,34
Lambayeque,Chiclayo,La Victoria,Hombre,18,NO,233
Lambayeque,Chiclayo,La Victoria,Hombre,18,NE,545
Lambayeque,Chiclayo,La Victoria,Hombre,19,SI,52
Lambayeque,Chiclayo,La Victoria,Hombre,19,NO,305
Lambayeque,Chiclayo,La Victoria,Hombre,19,NE,461
Lambayeque,Chiclayo,La Victoria,Hombre,20,SI,53
Lambayeque,Chiclayo,La Victoria,Hombre,20,NO,266
Lambayeque,Chiclayo,La Victoria,Hombre,20,NE,471
Lambayeque,Chiclayo,La Victoria,Hombre,21,SI,54
Lambayeque,Chiclayo,La Victoria,Hombre,21,NO,315
Lambayeque,Chiclayo,La Victoria,Hombre,21,NE,426
Lambayeque,Chiclayo,La Victoria,Hombre,22,SI,68
Lambayeque,Chiclayo,La Victoria,Hombre,22,NO,420
Lambayeque,Chiclayo,La Victoria,Hombre,22,NE,380
Lambayeque,Chiclayo,La Victoria,Hombre,23,SI,56
Lambayeque,Chiclayo,La Victoria,Hombre,23,NO,422
Lambayeque,Chiclayo,La Victoria,Hombre,23,NE,290
Lambayeque,Chiclayo,La Victoria,Hombre,24,SI,76
Lambayeque,Chiclayo,La Victoria,Hombre,24,NO,520
Lambayeque,Chiclayo,La Victoria,Hombre,24,NE,248
Lambayeque,Chiclayo,La Victoria,Hombre,25,SI,104
Lambayeque,Chiclayo,La Victoria,Hombre,25,NO,613
Lambayeque,Chiclayo,La Victoria,Hombre,25,NE,200
Lambayeque,Chiclayo,La Victoria,Mujer,18,SI,62
Lambayeque,Chiclayo,La Victoria,Mujer,18,NO,209
Lambayeque,Chiclayo,La Victoria,Mujer,18,NE,536
Lambayeque,Chiclayo,La Victoria,Mujer,19,SI,49
Lambayeque,Chiclayo,La Victoria,Mujer,19,NO,246
Lambayeque,Chiclayo,La Victoria,Mujer,19,NE,480
Lambayeque,Chiclayo,La Victoria,Mujer,20,SI,53
Lambayeque,Chiclayo,La Victoria,Mujer,20,NO,182
Lambayeque,Chiclayo,La Victoria,Mujer,20,NE,508
Lambayeque,Chiclayo,La Victoria,Mujer,21,SI,55
Lambayeque,Chiclayo,La Victoria,Mujer,21,NO,253
Lambayeque,Chiclayo,La Victoria,Mujer,21,NE,429
Lambayeque,Chiclayo,La Victoria,Mujer,22,SI,78
Lambayeque,Chiclayo,La Victoria,Mujer,22,NO,343
Lambayeque,Chiclayo,La Victoria,Mujer,22,NE,433
Lambayeque,Chiclayo,La Victoria,Mujer,23,SI,82
Lambayeque,Chiclayo,La Victoria,Mujer,23,NO,390
Lambayeque,Chiclayo,La Victoria,Mujer,23,NE,354
Lambayeque,Chiclayo,La Victoria,Mujer,24,SI,90
Lambayeque,Chiclayo,La Victoria,Mujer,24,NO,421
Lambayeque,Chiclayo,La Victoria,Mujer,24,NE,282
Lambayeque,Chiclayo,La Victoria,Mujer,25,SI,126
Lambayeque,Chiclayo,La Victoria,Mujer,25,NO,507
Lambayeque,Chiclayo,La Victoria,Mujer,25,NE,238
Lambayeque,Chiclayo,Patapo,Hombre,18,SI,3
Lambayeque,Chiclayo,Patapo,Hombre,18,NO,63
Lambayeque,Chiclayo,Patapo,Hombre,18,NE,108
Lambayeque,Chiclayo,Patapo,Hombre,19,SI,9
Lambayeque,Chiclayo,Patapo,Hombre,19,NO,67
Lambayeque,Chiclayo,Patapo,Hombre,19,NE,115
Lambayeque,Chiclayo,Patapo,Hombre,20,SI,6
Lambayeque,Chiclayo,Patapo,Hombre,20,NO,57
Lambayeque,Chiclayo,Patapo,Hombre,20,NE,94
Lambayeque,Chiclayo,Patapo,Hombre,21,SI,7
Lambayeque,Chiclayo,Patapo,Hombre,21,NO,60
Lambayeque,Chiclayo,Patapo,Hombre,21,NE,100
Lambayeque,Chiclayo,Patapo,Hombre,22,SI,3
Lambayeque,Chiclayo,Patapo,Hombre,22,NO,82
Lambayeque,Chiclayo,Patapo,Hombre,22,NE,100
Lambayeque,Chiclayo,Patapo,Hombre,23,SI,9
Lambayeque,Chiclayo,Patapo,Hombre,23,NO,90
Lambayeque,Chiclayo,Patapo,Hombre,23,NE,84
Lambayeque,Chiclayo,Patapo,Hombre,24,SI,5
Lambayeque,Chiclayo,Patapo,Hombre,24,NO,119
Lambayeque,Chiclayo,Patapo,Hombre,24,NE,55
Lambayeque,Chiclayo,Patapo,Hombre,25,SI,16
Lambayeque,Chiclayo,Patapo,Hombre,25,NO,149
Lambayeque,Chiclayo,Patapo,Hombre,25,NE,49
Lambayeque,Chiclayo,Patapo,Mujer,18,SI,12
Lambayeque,Chiclayo,Patapo,Mujer,18,NO,43
Lambayeque,Chiclayo,Patapo,Mujer,18,NE,144
Lambayeque,Chiclayo,Patapo,Mujer,19,SI,11
Lambayeque,Chiclayo,Patapo,Mujer,19,NO,50
Lambayeque,Chiclayo,Patapo,Mujer,19,NE,127
Lambayeque,Chiclayo,Patapo,Mujer,20,SI,13
Lambayeque,Chiclayo,Patapo,Mujer,20,NO,46
Lambayeque,Chiclayo,Patapo,Mujer,20,NE,117
Lambayeque,Chiclayo,Patapo,Mujer,21,SI,11
Lambayeque,Chiclayo,Patapo,Mujer,21,NO,54
Lambayeque,Chiclayo,Patapo,Mujer,21,NE,85
Lambayeque,Chiclayo,Patapo,Mujer,22,SI,11
Lambayeque,Chiclayo,Patapo,Mujer,22,NO,78
Lambayeque,Chiclayo,Patapo,Mujer,22,NE,94
Lambayeque,Chiclayo,Patapo,Mujer,23,SI,9
Lambayeque,Chiclayo,Patapo,Mujer,23,NO,84
Lambayeque,Chiclayo,Patapo,Mujer,23,NE,94
Lambayeque,Chiclayo,Patapo,Mujer,24,SI,8
Lambayeque,Chiclayo,Patapo,Mujer,24,NO,96
Lambayeque,Chiclayo,Patapo,Mujer,24,NE,70
Lambayeque,Chiclayo,Patapo,Mujer,25,SI,13
Lambayeque,Chiclayo,Patapo,Mujer,25,NO,113
Lambayeque,Chiclayo,Patapo,Mujer,25,NE,55
Lambayeque,Chiclayo,Pomalca,Hombre,18,SI,16
Lambayeque,Chiclayo,Pomalca,Hombre,18,NO,55
Lambayeque,Chiclayo,Pomalca,Hombre,18,NE,154
Lambayeque,Chiclayo,Pomalca,Hombre,19,SI,10
Lambayeque,Chiclayo,Pomalca,Hombre,19,NO,64
Lambayeque,Chiclayo,Pomalca,Hombre,19,NE,128
Lambayeque,Chiclayo,Pomalca,Hombre,20,SI,8
Lambayeque,Chiclayo,Pomalca,Hombre,20,NO,69
Lambayeque,Chiclayo,Pomalca,Hombre,20,NE,123
Lambayeque,Chiclayo,Pomalca,Hombre,21,SI,11
Lambayeque,Chiclayo,Pomalca,Hombre,21,NO,94
Lambayeque,Chiclayo,Pomalca,Hombre,21,NE,117
Lambayeque,Chiclayo,Pomalca,Hombre,22,SI,13
Lambayeque,Chiclayo,Pomalca,Hombre,22,NO,100
Lambayeque,Chiclayo,Pomalca,Hombre,22,NE,118
Lambayeque,Chiclayo,Pomalca,Hombre,23,SI,20
Lambayeque,Chiclayo,Pomalca,Hombre,23,NO,75
Lambayeque,Chiclayo,Pomalca,Hombre,23,NE,75
Lambayeque,Chiclayo,Pomalca,Hombre,24,SI,20
Lambayeque,Chiclayo,Pomalca,Hombre,24,NO,119
Lambayeque,Chiclayo,Pomalca,Hombre,24,NE,74
Lambayeque,Chiclayo,Pomalca,Hombre,25,SI,24
Lambayeque,Chiclayo,Pomalca,Hombre,25,NO,139
Lambayeque,Chiclayo,Pomalca,Hombre,25,NE,46
Lambayeque,Chiclayo,Pomalca,Mujer,18,SI,8
Lambayeque,Chiclayo,Pomalca,Mujer,18,NO,42
Lambayeque,Chiclayo,Pomalca,Mujer,18,NE,148
Lambayeque,Chiclayo,Pomalca,Mujer,19,SI,7
Lambayeque,Chiclayo,Pomalca,Mujer,19,NO,68
Lambayeque,Chiclayo,Pomalca,Mujer,19,NE,111
Lambayeque,Chiclayo,Pomalca,Mujer,20,SI,16
Lambayeque,Chiclayo,Pomalca,Mujer,20,NO,60
Lambayeque,Chiclayo,Pomalca,Mujer,20,NE,128
Lambayeque,Chiclayo,Pomalca,Mujer,21,SI,20
Lambayeque,Chiclayo,Pomalca,Mujer,21,NO,78
Lambayeque,Chiclayo,Pomalca,Mujer,21,NE,122
Lambayeque,Chiclayo,Pomalca,Mujer,22,SI,14
Lambayeque,Chiclayo,Pomalca,Mujer,22,NO,93
Lambayeque,Chiclayo,Pomalca,Mujer,22,NE,107
Lambayeque,Chiclayo,Pomalca,Mujer,23,SI,13
Lambayeque,Chiclayo,Pomalca,Mujer,23,NO,99
Lambayeque,Chiclayo,Pomalca,Mujer,23,NE,84
Lambayeque,Chiclayo,Pomalca,Mujer,24,SI,20
Lambayeque,Chiclayo,Pomalca,Mujer,24,NO,138
Lambayeque,Chiclayo,Pomalca,Mujer,24,NE,70
Lambayeque,Chiclayo,Pomalca,Mujer,25,SI,24
Lambayeque,Chiclayo,Pomalca,Mujer,25,NO,138
Lambayeque,Chiclayo,Pomalca,Mujer,25,NE,47
Lambayeque,Chiclayo,Pucal�,Hombre,18,SI,4
Lambayeque,Chiclayo,Pucal�,Hombre,18,NO,12
Lambayeque,Chiclayo,Pucal�,Hombre,18,NE,45
Lambayeque,Chiclayo,Pucal�,Hombre,19,SI,2
Lambayeque,Chiclayo,Pucal�,Hombre,19,NO,24
Lambayeque,Chiclayo,Pucal�,Hombre,19,NE,33
Lambayeque,Chiclayo,Pucal�,Hombre,20,SI,2
Lambayeque,Chiclayo,Pucal�,Hombre,20,NO,25
Lambayeque,Chiclayo,Pucal�,Hombre,20,NE,34
Lambayeque,Chiclayo,Pucal�,Hombre,21,SI,7
Lambayeque,Chiclayo,Pucal�,Hombre,21,NO,18
Lambayeque,Chiclayo,Pucal�,Hombre,21,NE,39
Lambayeque,Chiclayo,Pucal�,Hombre,22,SI,1
Lambayeque,Chiclayo,Pucal�,Hombre,22,NO,40
Lambayeque,Chiclayo,Pucal�,Hombre,22,NE,37
Lambayeque,Chiclayo,Pucal�,Hombre,23,SI,5
Lambayeque,Chiclayo,Pucal�,Hombre,23,NO,35
Lambayeque,Chiclayo,Pucal�,Hombre,23,NE,36
Lambayeque,Chiclayo,Pucal�,Hombre,24,SI,5
Lambayeque,Chiclayo,Pucal�,Hombre,24,NO,27
Lambayeque,Chiclayo,Pucal�,Hombre,24,NE,24
Lambayeque,Chiclayo,Pucal�,Hombre,25,SI,5
Lambayeque,Chiclayo,Pucal�,Hombre,25,NO,40
Lambayeque,Chiclayo,Pucal�,Hombre,25,NE,9
Lambayeque,Chiclayo,Pucal�,Mujer,18,SI,1
Lambayeque,Chiclayo,Pucal�,Mujer,18,NO,14
Lambayeque,Chiclayo,Pucal�,Mujer,18,NE,33
Lambayeque,Chiclayo,Pucal�,Mujer,19,SI,2
Lambayeque,Chiclayo,Pucal�,Mujer,19,NO,18
Lambayeque,Chiclayo,Pucal�,Mujer,19,NE,34
Lambayeque,Chiclayo,Pucal�,Mujer,20,SI,1
Lambayeque,Chiclayo,Pucal�,Mujer,20,NO,22
Lambayeque,Chiclayo,Pucal�,Mujer,20,NE,43
Lambayeque,Chiclayo,Pucal�,Mujer,21,SI,3
Lambayeque,Chiclayo,Pucal�,Mujer,21,NO,22
Lambayeque,Chiclayo,Pucal�,Mujer,21,NE,36
Lambayeque,Chiclayo,Pucal�,Mujer,22,SI,2
Lambayeque,Chiclayo,Pucal�,Mujer,22,NO,28
Lambayeque,Chiclayo,Pucal�,Mujer,22,NE,30
Lambayeque,Chiclayo,Pucal�,Mujer,23,SI,9
Lambayeque,Chiclayo,Pucal�,Mujer,23,NO,33
Lambayeque,Chiclayo,Pucal�,Mujer,23,NE,38
Lambayeque,Chiclayo,Pucal�,Mujer,24,SI,8
Lambayeque,Chiclayo,Pucal�,Mujer,24,NO,38
Lambayeque,Chiclayo,Pucal�,Mujer,24,NE,21
Lambayeque,Chiclayo,Pucal�,Mujer,25,SI,4
Lambayeque,Chiclayo,Pucal�,Mujer,25,NO,43
Lambayeque,Chiclayo,Pucal�,Mujer,25,NE,14
Lambayeque,Chiclayo,Tum�n,Hombre,18,SI,12
Lambayeque,Chiclayo,Tum�n,Hombre,18,NO,59
Lambayeque,Chiclayo,Tum�n,Hombre,18,NE,158
Lambayeque,Chiclayo,Tum�n,Hombre,19,SI,15
Lambayeque,Chiclayo,Tum�n,Hombre,19,NO,78
Lambayeque,Chiclayo,Tum�n,Hombre,19,NE,135
Lambayeque,Chiclayo,Tum�n,Hombre,20,SI,12
Lambayeque,Chiclayo,Tum�n,Hombre,20,NO,70
Lambayeque,Chiclayo,Tum�n,Hombre,20,NE,144
Lambayeque,Chiclayo,Tum�n,Hombre,21,SI,7
Lambayeque,Chiclayo,Tum�n,Hombre,21,NO,84
Lambayeque,Chiclayo,Tum�n,Hombre,21,NE,130
Lambayeque,Chiclayo,Tum�n,Hombre,22,SI,9
Lambayeque,Chiclayo,Tum�n,Hombre,22,NO,104
Lambayeque,Chiclayo,Tum�n,Hombre,22,NE,122
Lambayeque,Chiclayo,Tum�n,Hombre,23,SI,18
Lambayeque,Chiclayo,Tum�n,Hombre,23,NO,131
Lambayeque,Chiclayo,Tum�n,Hombre,23,NE,115
Lambayeque,Chiclayo,Tum�n,Hombre,24,SI,22
Lambayeque,Chiclayo,Tum�n,Hombre,24,NO,120
Lambayeque,Chiclayo,Tum�n,Hombre,24,NE,85
Lambayeque,Chiclayo,Tum�n,Hombre,25,SI,28
Lambayeque,Chiclayo,Tum�n,Hombre,25,NO,145
Lambayeque,Chiclayo,Tum�n,Hombre,25,NE,59
Lambayeque,Chiclayo,Tum�n,Mujer,18,SI,7
Lambayeque,Chiclayo,Tum�n,Mujer,18,NO,45
Lambayeque,Chiclayo,Tum�n,Mujer,18,NE,130
Lambayeque,Chiclayo,Tum�n,Mujer,19,SI,11
Lambayeque,Chiclayo,Tum�n,Mujer,19,NO,76
Lambayeque,Chiclayo,Tum�n,Mujer,19,NE,124
Lambayeque,Chiclayo,Tum�n,Mujer,20,SI,14
Lambayeque,Chiclayo,Tum�n,Mujer,20,NO,56
Lambayeque,Chiclayo,Tum�n,Mujer,20,NE,159
Lambayeque,Chiclayo,Tum�n,Mujer,21,SI,11
Lambayeque,Chiclayo,Tum�n,Mujer,21,NO,73
Lambayeque,Chiclayo,Tum�n,Mujer,21,NE,134
Lambayeque,Chiclayo,Tum�n,Mujer,22,SI,13
Lambayeque,Chiclayo,Tum�n,Mujer,22,NO,90
Lambayeque,Chiclayo,Tum�n,Mujer,22,NE,138
Lambayeque,Chiclayo,Tum�n,Mujer,23,SI,19
Lambayeque,Chiclayo,Tum�n,Mujer,23,NO,108
Lambayeque,Chiclayo,Tum�n,Mujer,23,NE,124
Lambayeque,Chiclayo,Tum�n,Mujer,24,SI,30
Lambayeque,Chiclayo,Tum�n,Mujer,24,NO,119
Lambayeque,Chiclayo,Tum�n,Mujer,24,NE,111
Lambayeque,Chiclayo,Tum�n,Mujer,25,SI,25
Lambayeque,Chiclayo,Tum�n,Mujer,25,NO,139
Lambayeque,Chiclayo,Tum�n,Mujer,25,NE,70
Lambayeque,Ferreñafe,Ferreñafe,Hombre,18,SI,26
Lambayeque,Ferreñafe,Ferreñafe,Hombre,18,NO,84
Lambayeque,Ferreñafe,Ferreñafe,Hombre,18,NE,219
Lambayeque,Ferreñafe,Ferreñafe,Hombre,19,SI,22
Lambayeque,Ferreñafe,Ferreñafe,Hombre,19,NO,111
Lambayeque,Ferreñafe,Ferreñafe,Hombre,19,NE,178
Lambayeque,Ferreñafe,Ferreñafe,Hombre,20,SI,23
Lambayeque,Ferreñafe,Ferreñafe,Hombre,20,NO,79
Lambayeque,Ferreñafe,Ferreñafe,Hombre,20,NE,190
Lambayeque,Ferreñafe,Ferreñafe,Hombre,21,SI,30
Lambayeque,Ferreñafe,Ferreñafe,Hombre,21,NO,101
Lambayeque,Ferreñafe,Ferreñafe,Hombre,21,NE,168
Lambayeque,Ferreñafe,Ferreñafe,Hombre,22,SI,28
Lambayeque,Ferreñafe,Ferreñafe,Hombre,22,NO,131
Lambayeque,Ferreñafe,Ferreñafe,Hombre,22,NE,159
Lambayeque,Ferreñafe,Ferreñafe,Hombre,23,SI,29
Lambayeque,Ferreñafe,Ferreñafe,Hombre,23,NO,141
Lambayeque,Ferreñafe,Ferreñafe,Hombre,23,NE,136
Lambayeque,Ferreñafe,Ferreñafe,Hombre,24,SI,29
Lambayeque,Ferreñafe,Ferreñafe,Hombre,24,NO,176
Lambayeque,Ferreñafe,Ferreñafe,Hombre,24,NE,121
Lambayeque,Ferreñafe,Ferreñafe,Hombre,25,SI,38
Lambayeque,Ferreñafe,Ferreñafe,Hombre,25,NO,195
Lambayeque,Ferreñafe,Ferreñafe,Hombre,25,NE,77
Lambayeque,Ferreñafe,Ferreñafe,Mujer,18,SI,15
Lambayeque,Ferreñafe,Ferreñafe,Mujer,18,NO,66
Lambayeque,Ferreñafe,Ferreñafe,Mujer,18,NE,205
Lambayeque,Ferreñafe,Ferreñafe,Mujer,19,SI,20
Lambayeque,Ferreñafe,Ferreñafe,Mujer,19,NO,87
Lambayeque,Ferreñafe,Ferreñafe,Mujer,19,NE,196
Lambayeque,Ferreñafe,Ferreñafe,Mujer,20,SI,18
Lambayeque,Ferreñafe,Ferreñafe,Mujer,20,NO,67
Lambayeque,Ferreñafe,Ferreñafe,Mujer,20,NE,205
Lambayeque,Ferreñafe,Ferreñafe,Mujer,21,SI,23
Lambayeque,Ferreñafe,Ferreñafe,Mujer,21,NO,93
Lambayeque,Ferreñafe,Ferreñafe,Mujer,21,NE,156
Lambayeque,Ferreñafe,Ferreñafe,Mujer,22,SI,39
Lambayeque,Ferreñafe,Ferreñafe,Mujer,22,NO,121
Lambayeque,Ferreñafe,Ferreñafe,Mujer,22,NE,166
Lambayeque,Ferreñafe,Ferreñafe,Mujer,23,SI,31
Lambayeque,Ferreñafe,Ferreñafe,Mujer,23,NO,118
Lambayeque,Ferreñafe,Ferreñafe,Mujer,23,NE,116
Lambayeque,Ferreñafe,Ferreñafe,Mujer,24,SI,21
Lambayeque,Ferreñafe,Ferreñafe,Mujer,24,NO,161
Lambayeque,Ferreñafe,Ferreñafe,Mujer,24,NE,165
Lambayeque,Ferreñafe,Ferreñafe,Mujer,25,SI,52
Lambayeque,Ferreñafe,Ferreñafe,Mujer,25,NO,185
Lambayeque,Ferreñafe,Ferreñafe,Mujer,25,NE,79
Lambayeque,Ferreñafe,Incahuasi,Hombre,18,SI,2
Lambayeque,Ferreñafe,Incahuasi,Hombre,18,NO,59
Lambayeque,Ferreñafe,Incahuasi,Hombre,18,NE,124
Lambayeque,Ferreñafe,Incahuasi,Hombre,19,SI,3
Lambayeque,Ferreñafe,Incahuasi,Hombre,19,NO,74
Lambayeque,Ferreñafe,Incahuasi,Hombre,19,NE,89
Lambayeque,Ferreñafe,Incahuasi,Hombre,20,SI,6
Lambayeque,Ferreñafe,Incahuasi,Hombre,20,NO,51
Lambayeque,Ferreñafe,Incahuasi,Hombre,20,NE,113
Lambayeque,Ferreñafe,Incahuasi,Hombre,21,SI,5
Lambayeque,Ferreñafe,Incahuasi,Hombre,21,NO,67
Lambayeque,Ferreñafe,Incahuasi,Hombre,21,NE,106
Lambayeque,Ferreñafe,Incahuasi,Hombre,22,SI,1
Lambayeque,Ferreñafe,Incahuasi,Hombre,22,NO,66
Lambayeque,Ferreñafe,Incahuasi,Hombre,22,NE,75
Lambayeque,Ferreñafe,Incahuasi,Hombre,23,SI,1
Lambayeque,Ferreñafe,Incahuasi,Hombre,23,NO,80
Lambayeque,Ferreñafe,Incahuasi,Hombre,23,NE,73
Lambayeque,Ferreñafe,Incahuasi,Hombre,24,SI,5
Lambayeque,Ferreñafe,Incahuasi,Hombre,24,NO,99
Lambayeque,Ferreñafe,Incahuasi,Hombre,24,NE,93
Lambayeque,Ferreñafe,Incahuasi,Hombre,25,SI,4
Lambayeque,Ferreñafe,Incahuasi,Hombre,25,NO,103
Lambayeque,Ferreñafe,Incahuasi,Hombre,25,NE,44
Lambayeque,Ferreñafe,Incahuasi,Mujer,18,SI,3
Lambayeque,Ferreñafe,Incahuasi,Mujer,18,NO,46
Lambayeque,Ferreñafe,Incahuasi,Mujer,18,NE,115
Lambayeque,Ferreñafe,Incahuasi,Mujer,19,SI,5
Lambayeque,Ferreñafe,Incahuasi,Mujer,19,NO,66
Lambayeque,Ferreñafe,Incahuasi,Mujer,19,NE,77
Lambayeque,Ferreñafe,Incahuasi,Mujer,20,SI,2
Lambayeque,Ferreñafe,Incahuasi,Mujer,20,NO,52
Lambayeque,Ferreñafe,Incahuasi,Mujer,20,NE,119
Lambayeque,Ferreñafe,Incahuasi,Mujer,21,SI,4
Lambayeque,Ferreñafe,Incahuasi,Mujer,21,NO,56
Lambayeque,Ferreñafe,Incahuasi,Mujer,21,NE,123
Lambayeque,Ferreñafe,Incahuasi,Mujer,22,SI,4
Lambayeque,Ferreñafe,Incahuasi,Mujer,22,NO,60
Lambayeque,Ferreñafe,Incahuasi,Mujer,22,NE,115
Lambayeque,Ferreñafe,Incahuasi,Mujer,23,SI,3
Lambayeque,Ferreñafe,Incahuasi,Mujer,23,NO,64
Lambayeque,Ferreñafe,Incahuasi,Mujer,23,NE,86
Lambayeque,Ferreñafe,Incahuasi,Mujer,24,SI,6
Lambayeque,Ferreñafe,Incahuasi,Mujer,24,NO,77
Lambayeque,Ferreñafe,Incahuasi,Mujer,24,NE,90
Lambayeque,Ferreñafe,Incahuasi,Mujer,25,SI,7
Lambayeque,Ferreñafe,Incahuasi,Mujer,25,NO,99
Lambayeque,Ferreñafe,Incahuasi,Mujer,25,NE,39
Lambayeque,Ferreñafe,Pitipo,Hombre,18,SI,6
Lambayeque,Ferreñafe,Pitipo,Hombre,18,NO,64
Lambayeque,Ferreñafe,Pitipo,Hombre,18,NE,145
Lambayeque,Ferreñafe,Pitipo,Hombre,19,SI,5
Lambayeque,Ferreñafe,Pitipo,Hombre,19,NO,94
Lambayeque,Ferreñafe,Pitipo,Hombre,19,NE,114
Lambayeque,Ferreñafe,Pitipo,Hombre,20,SI,10
Lambayeque,Ferreñafe,Pitipo,Hombre,20,NO,56
Lambayeque,Ferreñafe,Pitipo,Hombre,20,NE,143
Lambayeque,Ferreñafe,Pitipo,Hombre,21,SI,5
Lambayeque,Ferreñafe,Pitipo,Hombre,21,NO,59
Lambayeque,Ferreñafe,Pitipo,Hombre,21,NE,96
Lambayeque,Ferreñafe,Pitipo,Hombre,22,SI,3
Lambayeque,Ferreñafe,Pitipo,Hombre,22,NO,89
Lambayeque,Ferreñafe,Pitipo,Hombre,22,NE,106
Lambayeque,Ferreñafe,Pitipo,Hombre,23,SI,11
Lambayeque,Ferreñafe,Pitipo,Hombre,23,NO,95
Lambayeque,Ferreñafe,Pitipo,Hombre,23,NE,74
Lambayeque,Ferreñafe,Pitipo,Hombre,24,SI,13
Lambayeque,Ferreñafe,Pitipo,Hombre,24,NO,101
Lambayeque,Ferreñafe,Pitipo,Hombre,24,NE,65
Lambayeque,Ferreñafe,Pitipo,Hombre,25,SI,10
Lambayeque,Ferreñafe,Pitipo,Hombre,25,NO,109
Lambayeque,Ferreñafe,Pitipo,Hombre,25,NE,64
Lambayeque,Ferreñafe,Pitipo,Mujer,18,SI,5
Lambayeque,Ferreñafe,Pitipo,Mujer,18,NO,59
Lambayeque,Ferreñafe,Pitipo,Mujer,18,NE,166
Lambayeque,Ferreñafe,Pitipo,Mujer,19,SI,6
Lambayeque,Ferreñafe,Pitipo,Mujer,19,NO,60
Lambayeque,Ferreñafe,Pitipo,Mujer,19,NE,128
Lambayeque,Ferreñafe,Pitipo,Mujer,20,SI,4
Lambayeque,Ferreñafe,Pitipo,Mujer,20,NO,45
Lambayeque,Ferreñafe,Pitipo,Mujer,20,NE,117
Lambayeque,Ferreñafe,Pitipo,Mujer,21,SI,4
Lambayeque,Ferreñafe,Pitipo,Mujer,21,NO,56
Lambayeque,Ferreñafe,Pitipo,Mujer,21,NE,133
Lambayeque,Ferreñafe,Pitipo,Mujer,22,SI,8
Lambayeque,Ferreñafe,Pitipo,Mujer,22,NO,82
Lambayeque,Ferreñafe,Pitipo,Mujer,22,NE,101
Lambayeque,Ferreñafe,Pitipo,Mujer,23,SI,6
Lambayeque,Ferreñafe,Pitipo,Mujer,23,NO,59
Lambayeque,Ferreñafe,Pitipo,Mujer,23,NE,79
Lambayeque,Ferreñafe,Pitipo,Mujer,24,SI,17
Lambayeque,Ferreñafe,Pitipo,Mujer,24,NO,101
Lambayeque,Ferreñafe,Pitipo,Mujer,24,NE,71
Lambayeque,Ferreñafe,Pitipo,Mujer,25,SI,12
Lambayeque,Ferreñafe,Pitipo,Mujer,25,NO,93
Lambayeque,Ferreñafe,Pitipo,Mujer,25,NE,58
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,18,SI,7
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,18,NO,30
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,18,NE,97
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,19,SI,11
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,19,NO,36
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,19,NE,69
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,20,SI,12
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,20,NO,22
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,20,NE,81
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,21,SI,8
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,21,NO,44
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,21,NE,65
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,22,SI,12
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,22,NO,56
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,22,NE,67
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,23,SI,14
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,23,NO,40
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,23,NE,48
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,24,SI,5
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,24,NO,75
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,24,NE,36
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,25,SI,11
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,25,NO,79
Lambayeque,Ferreñafe,Pueblo Nuevo,Hombre,25,NE,41
Lambayeque,Ferreñafe,Pueblo Nuevo,Mujer,18,SI,6
Lambayeque,Ferreñafe,Pueblo Nuevo,Mujer,18,NO,41
Lambayeque,Ferreñafe,Pueblo Nuevo,Mujer,18,NE,102
Lambayeque,Ferreñafe,Pueblo Nuevo,Mujer,19,SI,10
Lambayeque,Ferreñafe,Pueblo Nuevo,Mujer,19,NO,37
